adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count,language_queried
False,/6Z3e850z4TNBUo4OviVRfwjK5O3.jpg,"[18, 10749]",496527,October,hi,October,"Dan, a 21-year-old carefree boy is always surrounded by a bunch of friends and fellow hotel interns who feed off each other's everyday moments, their ups and downs. Shiuli is also an intern working in the same hotel, who at times is at a receiving end of Dan's audaciousness. Everything was normal in their life until a sudden turn of events smashes Dan and Shiuli's lives together, into a bond.",1.0261,/nHUBPUwXkHinq2rIXnnCHsPylD1.jpg,2018-04-13,False,False,6.951,113,hi
False,/uTyXPP72WPqqYnA9PjxApmFM3ux.jpg,"[35, 18]",332835,Piku,hi,पीकू,A taxi driver is caught between a dysfunctional relationship between a woman and her father as he drives them to Kolkata.,0.8713,/yo7EZWiLpLGhqs3YnlDGDBPjfTb.jpg,2015-05-08,False,False,7.1,213,hi
False,/x2EwZsBJY0NxQl64JeNXI0xPLgQ.jpg,[18],31977,Black,hi,Black,"Unable to see, hear, or speak after a childhood illness, a young woman grows up prone to violent outbursts until an eccentric tutor changes her life.",0.9837,/cFICDU9erHYmlAyCZzbb1adNMgh.jpg,2005-02-04,False,False,7.675,228,hi
False,/oXuu7LYV1ztNotZvvOJchqBgl8Z.jpg,"[35, 53]",512098,Blackmail,hi,Blackmail,"When Dev finds about his wife's affair, he starts blackmailing her and her lover but the blackmail game backfires on him.",0.8003,/apt3peZIUjd56Rkt0HGxp6EaxKe.jpg,2018-04-06,False,False,6.863,106,hi
False,/ouuG2SxecRBS3TmxlzGpuYlTDCP.jpg,"[35, 18]",177358,Jolly LLB,hi,जॉली एलएलबी,"Wanting to earn fame and fortune, a small time lawyer files a PIL for an infamous hit-and-run, and thus learns what it really is like to be a lawyer.",0.8593,/zmh8eBq0MdwqHl7NMyVOnAhNu7I.jpg,2013-03-15,False,False,7.082,141,hi
False,/87KiZNz46hxvOpwOOby3Y0RRyVB.jpg,"[18, 36, 53]",465642,Parmanu: The Story of Pokhran,hi,Parmanu: The Story of Pokhran,"A look at India's second confidential nuclear test series at Pokhran lead by Dr. APJ Abdul Kalam, during the time of PM Atal Bihari Vajpayee's tenure.",0.9048,/58X8iBxgT5n4aVBLkDFSnOrIHlD.jpg,2018-05-25,False,False,7.1,112,hi
False,/4dwGiIWlXiHIfjmCuZR6owCHEuU.jpg,"[18, 36, 28]",375290,Airlift,hi,Airlift,"When Iraq invades Kuwait in August, 1990, a callous Indian businessman becomes the spokesperson for more than 170,000 stranded countrymen.",0.9461,/oyaxIm3kTWDQtcYQ45eN5sZ6WIz.jpg,2016-01-22,False,False,7.11,214,hi
False,/iReAdpZgtNYYAcgAQEwMUYJuGAV.jpg,"[28, 9648, 18]",320295,Detective Byomkesh Bakshy!,hi,डिटेक्टिव ब्योमकेश बक्शी!,"Byomkesh, fresh out of college, agrees to investigate the disappearance of Bhuvan, a chemist. Assisted by Bhuvan's son Ajit, Byomkesh links the case to a larger conspiracy that will unsettle Calcutta.",0.7519,/7IvuZioWIvj8UAIWJhGtLsqwwt.jpg,2015-04-02,False,False,6.727,110,hi
False,/xZbereNXjKCxKUvoaLafnRSKWgy.jpg,"[35, 10749]",336211,Tanu Weds Manu: Returns,hi,तनु वेड्स मनु रिटर्न्स,"After Tanu and Manu's marriage breaks apart, the latter finds himself smitten by Datto, a lookalike of his ex-wife. But the estranged couple's feelings begin to spark again.",0.7527,/sO3XD6ZDZetb2N6YDQrHLTVQrfq.jpg,2015-05-22,False,False,6.88,167,hi
False,/laKTtxs7jq64sDHzvbjeT7V2oBa.jpg,"[35, 18]",247645,Queen,hi,Queen,"Rani, a 24-year-old homely girl, decides to go on her honeymoon alone when her fiancé calls off the wedding. Traveling around Europe, she finds joy, makes friends, and gains new-found independence.",0.921,/vKLp0X2RQOuA31R3AdaYtDdKIPK.jpg,2014-03-07,False,False,7.319,309,hi
False,/smdfHW8azRAqn1aQ2ZZUSC29JuH.jpg,"[35, 10749, 18]",15084,Salaam Namaste,hi,Salaam Namaste,"Two young Indian expatriates in Melbourne, Australia, Nick, a chef and radio host Ambar, who decide to live together without marriage, leading to conflict and unexpected parenthood when Ambar gets pregnant.",0.8349,/wL1lm92Da9R7VEPXD0ZCSt1kuUd.jpg,2005-09-09,False,False,6.243,101,hi
False,/orD4kKt45tpFOwogxlEJnCqzSTi.jpg,"[18, 35, 10749]",14467,Jaane Tu... Ya Jaane Na,hi,जाने तू...या जाने ना,Two best friends being convinced that they are not in love search for each other's love.,0.9334,/iV1W0IEtQYuBnnxNmZxSmPHK3Pu.jpg,2008-07-04,False,False,6.836,171,hi
False,/wAWVeeFCtLIGEOnUiMTFiMqlXgS.jpg,"[10749, 35]",498598,Sonu Ke Titu Ki Sweety,hi,सोनू के टीटू की स्वीटी,Titu is going to marry a perfect woman named Sweety. Titu's best-friend Sonu doubts Sweety's character and tries to break the marriage while Sweety tries to do opposite and which leads to war between Bromance and Romace.,1.0745,/1nsVHEVKOag8syzGtqnlYlbMQdh.jpg,2018-02-23,False,False,6.574,129,hi
False,/fIPznqfHROKTU2lNx6V6gIrD6EY.jpg,"[28, 80, 18]",20688,Kaminey,hi,कमीने,"Two brothers, as different as chalk and cheese, find their lives intertwined when one puts himself in danger via a `get rich quick' scheme and the other finds there is a price on his head.",0.716,/4bdPi4rjb4m3Ks806FBsEQYQTo6.jpg,2009-08-14,False,False,6.7,104,hi
False,/53XAIKtBlit8PpNAPaADazADCR9.jpg,"[80, 18]",96398,Paan Singh Tomar,hi,पान सिंह तोमर,Paan Singh Tomar goes from celebrated runner to star brigand and rebel when life after sports fails to unfold as planned.,0.8076,/ii2KMVvGmcmJrqwYcT5nKn92bD5.jpg,2012-03-02,False,False,7.391,142,hi
False,/dLNbqq5YHJALCdQiEK0agiDfbNF.jpg,"[35, 10749, 18]",259720,2 States,hi,टू स्टेट्स,"A man and a woman come from two very different cultural backgrounds, and decide that they won't get married until they convince their parents. As feared, differences between the families pose a hurdle.",1.1025,/lOQqeKxZg12ZSn0qfHAOXOtbVFR.jpg,2014-04-17,False,False,6.5,158,hi
False,/8qB6lLXLVoQrvZsFOrli0sy4gBX.jpg,"[35, 10749]",467106,Bareilly Ki Barfi,hi,बरेली की बर्फी,"Bitti Mishra is a bohemian Bareilly girl who falls deeply in love with Pritam Vidrohi, an author because she admires his progressive way of thinking. Finding him though proves to be as hard as looking for a needle in the haystack. So Bitti seeks the help of the local printing press-owner, Chirag Dubey on her journey of love.",1.0005,/gviYC7rpJ4HWbbEFs0ZW5u965Tq.jpg,2017-08-17,False,False,6.881,189,hi
False,/lD6lYulY6js9EAgUufh2ekNnCR4.jpg,"[53, 28, 80]",275269,Wazir,hi,वज़ीर,"'Wazir' is a tale of two unlikely friends, a wheelchair-bound chess grandmaster and a brave ATS officer. Brought together by grief and a strange twist of fate, the two men decide to help each other win the biggest games of their lives. But there's a mysterious, dangerous opponent lurking in the shadows, who is all set to checkmate them.",0.8701,/wo5ASV73rrLr9z22P4nfqwPQPRA.jpg,2016-01-07,False,False,6.736,138,hi
False,/rACXg4zadOTEQKceu0zViohXwCb.jpg,"[35, 18, 10749]",15977,Dev.D,hi,देव .डी,The son of a wealthy businessman finds solace in drugs and alcohol when he breaks up with his childhood love.,0.6971,/A2SILF5dOBrAJU52DlmMyR5xzDx.jpg,2009-02-06,False,False,6.99,145,hi
False,/bQk9Z0cj9OXB56sESStXVQgGKHC.jpg,"[18, 35, 10749]",26815,Rocket Singh: Salesman of the Year,hi,रॉकेट सिंह,"Rocket Singh: Salesman of the Year is the sometimes thoughtless, sometimes thoughtful story of a fresh graduate trying to find a balance between the maddening demands of the 'professional' way, and the way of his heart - and stumbling upon a crazy way which turned his world upside down, and his career right side up. Welcome to the world of sales boss!",0.8348,/3Z8lLFzPOBfOO4w3CykRaCeh9h.jpg,2009-12-11,False,False,6.861,122,hi
False,/dHStwRRtyQP5JeR0mnzpF0YLTWK.jpg,"[53, 18]",431892,Trapped,hi,ट्रैप्ड,"A man gets stuck in an empty high rise without food, water or electricity.",0.7113,/bkavKb2CIIJJqOx6Ta1QwBwUKqu.jpg,2017-03-17,False,False,6.881,130,hi
False,/95C5KI644zDEahW56oNvpWaZOXR.jpg,"[18, 10749, 80]",252841,Highway,hi,हाईवे,"Right before her wedding, a young woman finds herself abducted and held for ransom. As the initial days pass, she begins to develop a strange bond with her kidnapper.",0.8286,/xuTevYF35WDkElpm5vNBVaISkT9.jpg,2014-02-13,False,False,7.2,184,hi
False,/odmG3Y24tpJCa3wOrnn9luGaBtz.jpg,"[35, 10749]",505175,Love per Square Foot,hi,Love per Square Foot,"Individually, bank employees Sanjay and Karina don't earn enough to be able to buy a home, so they decide to enter into a marriage of convenience.",0.714,/edKCIS7i4qruQ8B8sbou8scvPLe.jpg,2018-02-14,False,False,6.69,124,hi
False,/plMoec10AwtyWhVVqRYvcTMyJ0F.jpg,"[53, 27, 10749]",158519,1920: Evil Returns,hi,1920: Evil Returns,"This story revolves around a famous poet who meets a woman who is in trouble. In order to treat her, he takes her to Shimla in a big hospital, but soon that woman gets possessed by devil and goes out of control. Now the question remains that what is the relation that poet shares with her which compelled him to go to any extent to save her, why she was possessed by devil and who is the devil.",0.8075,/mGxYnL1fjDdzSbIowzyQTc4QNjY.jpg,2012-11-02,False,False,5.705,139,hi
False,/5aNFEcMFjDsdiRao2CnipUTFUwr.jpg,"[35, 18]",439128,Newton,hi,न्यूटन,A government clerk on election duty in a conflict-ridden jungle of Central India tries his best to conduct free and fair voting despite the apathy of security forces and the looming fear of guerrilla attacks by communist rebels.,0.727,/ubzHA1aXUsWvQJHjvqBCHxzTBi5.jpg,2017-09-22,False,False,7.1,147,hi
False,/uvtQQMCMR50e8Ahs6RRpOrAYk1Y.jpg,[18],168245,Kai Po Che!,hi,कई पो छे!,Three friends growing up in India at the turn of the millennium set out to open a training academy to produce the country's next cricket stars.,0.5942,/cAlv5vmDXzpVmTCk4DmggUbW7cd.jpg,2013-02-13,False,False,7.047,148,hi
False,/1WCES8hj3IQ086iWM1XOEeb5jvL.jpg,"[16, 10751]",198556,Main Krishna Hoon,hi,मैं कृष्णा हूँ,"In answer to an orphan boy's prayers, the divine Lord Krishna comes to Earth, befriends the boy, and helps him find a loving family.",0.591,/4fddOiJPp4Mf0jFXcp2WE8qvNW2.jpg,2013-01-25,False,False,6.053,113,hi
False,/f4njg8Ivt1yvfaw19BFGzcaBhmm.jpg,"[35, 18, 10749]",39217,Maine Pyaar Kyun Kiya?,hi,मैंने प्यार क्यूँ किया,"Dr Samir is an absolute charmer when it comes to women, but he poses as a married man to keep them at bay. Love becomes a three-ring-circus for him after he ends up tangled in his web of lies with his girlfriend Sonia and pretend wife Naina.",0.7519,/uV0P65zblJdjxeazaC4WC9UE6Ig.jpg,2005-07-15,False,False,5.365,126,hi
False,/ed7rydAjpA7UdYdxA0uADwldj9V.jpg,"[12, 35]",533237,Karwaan,hi,कारवाँ,"Avinash, a dejected soul stuck in a dead-end job shares a strange relationship with his father. He holds him responsible for crushing his dreams. However, he is left pondering upon this longstanding hatred when he hears of his father’s untimely demise.",0.9967,/dS0ZFlqGbGGksSUdqk7niL7rywc.jpg,2018-08-03,False,False,7.08,113,hi
False,/7GTZqRSFfWSoKf2hQ9CKHI0vqXF.jpg,"[35, 18]",418235,Lipstick Under My Burkha,hi,Lipstick Under My Burkha,"Four ordinary women, inflicted by silly societal norms, have to steal, lie, cheat and hide in order to lead the lives that they rightfully deserve.",0.7042,/watd7f9icZYuXd7ODenxw0tMAhE.jpg,2017-07-21,False,False,6.811,106,hi
False,/wMEIoMjmn50NvpW1D56m7xE9U0d.jpg,"[35, 10749, 18]",58333,Tanu Weds Manu,hi,तनु वेड्स मनु,Manu comes to India to find a bride for himself and falls for Tanu at first sight but she is a free spirited girl has no plans of marrying him.,0.6823,/jSp16ilrwEyeBorFcBdFtYjhMUr.jpg,2011-02-25,False,False,6.816,106,hi
False,/viPf6kTYU0LyryNPhGfQExxGbcd.jpg,"[53, 18, 9648, 80]",191726,Ugly,hi,Ugly,"When a 10-year old girl goes missing, her stepfather races against time to investigate the kidnapping. Can he find her before it's too late?",0.6861,/7hsSumOuh6OO7PgsH7A58I46j8.jpg,2013-05-17,False,False,6.988,129,hi
False,/xgl5VP3VpXuqOEMFWbA2lLiM2tA.jpg,"[28, 18]",284288,Mary Kom,hi,मैरी कोम,A chronicle of the life of Indian boxer 'Mary Kom' who went through several hardships before audaciously accomplishing her ultimate dream.,0.5407,/eI1rxHzxO2sWeeBMvr42buetYnd.jpg,2014-09-05,False,False,7.0,103,hi
False,/zTDMBigcYFJT0QFzt6k5ggMSwhS.jpg,[18],19672,Rock On!!,hi,Rock On!!,"Aditya, Joe, Kedar and Rob form a rock band, but break up after they fail to make a success of it. They establish regular lives until they decide to reunite and take another shot at fulfilling their dreams.",0.5242,/cckTZXVpchMrljPouFf7u2wqUTX.jpg,2008-08-29,False,False,6.835,106,hi
False,/mbB52rKxooyGM0k1EvLr15KPQJ5.jpg,[35],15412,Khosla Ka Ghosla!,hi,खोसला का घोसला,"Kamal Khosla's land is grabbed by a land shark named Khurana. In a bid to retrieve their land, Khosla's elder son hatches a clever plan to con the crook and enlists the help of his friends and his dysfunctional family.",0.6715,/nYcqtbv8Be6qpTcl6Y7qp0hvVdh.jpg,2006-09-22,False,False,7.276,114,hi
False,/bNYxr3GGXRthtDRFCnloXO4r3xC.jpg,[35],20365,Hello,hi,Hello,Call-center workers receive a phone call from God.,0.5164,/qpN7Td4djkQp4vFDjaGGAWgueTQ.jpg,2008-10-10,False,False,5.663,141,hi
False,/9uW5X9fdtfJp0bSW60Eqh0lqcEt.jpg,[99],524288,Period. End of Sentence.,hi,Period. End of Sentence.,"In an effort to improve feminine hygiene, a machine that creates low-cost biodegradable sanitary pads is installed in a rural village in Northern India. Using the machine, a group of local women is employed to produce and sell pads, offering them newfound independence and helping to destigmatize menstruation for all.",0.5264,/dsCeBj8oabzsHQOGGLPrmrqIvDs.jpg,2018-04-05,False,False,7.784,250,hi
False,/ddDeX81Pmli814XlOCI5JGWmBK4.jpg,"[9648, 53, 80]",377213,Te3n,hi,Te3n,"A grandfather, police officer and a priest join hands to investigate and find a missing child.",0.9588,/gSkghZtZygWBTmv6DQVKcn69mUZ.jpg,2016-06-10,False,False,6.881,105,hi
False,/pSBhZmx4uEatuPbcNm3ryABTWA0.jpg,"[18, 35, 10749]",84533,Ek Main Aur Ekk Tu,hi,एक मैं और एक तू,"Rahul and Riana meet each other for the first time, get drunk, and awake the next morning to find that they have gotten legally married to each other.",0.5188,/yei87xHRcmf4OhritS6GAju8fdq.jpg,2012-02-10,False,False,5.6,152,hi
False,/2O8GXFH31YkPvoyBa8riBBn47ho.jpg,"[18, 10749]",381070,Loev,hi,Loev,"When hot shot, Wall Street dealmaker Jai thinks of putting some pleasure into his 48 hour business trip to Mumbai, Sahil, his young, music-producer friend, drops everything, including his reckless boyfriend Alex, to help him execute the perfect getaway. Hiking the hills and canyons of Maharashtra, amidst half-attempted conversations and sudden silences, business calls and old jokes, the friends discover there is more than just time-zones keeping them apart. Things take another turn when Alex shows up with a new male-companion at his side, throwing up old conflicts and bringing unanswered questions to the fore.",0.4035,/d8joulbNy1LlJpT9xrGvS8KgjAC.jpg,2016-05-12,False,False,5.257,103,hi
False,/MSNYxWe4u4en9vQ3oZIKQWKYHu.jpg,"[28, 80, 53]",949229,Leo,ta,லியோ,"Parthiban, a cafe owner, lives with his family in Himachal Pradesh. Things take an absurd turn for him when he gets in the way of a drug cartel.",5.5023,/2XUHC4lp3tDsgfFLFygNZ2x2Um9.jpg,2023-10-18,False,False,6.9,125,ta
False,/dkIX4dSMuVqjfrPGunBJUR7K3LQ.jpg,"[28, 80, 53]",743563,Vikram,ta,விக்ரம்,"Amar is assigned to investigate a case of serial killings. When Amar investigates the case, he realizes it is not what it seems to be and following down this path will lead to nothing but war between everyone involved.",3.0703,/774UV1aCURb4s4JfEFg3IEMu5Zj.jpg,2022-06-02,False,False,7.565,162,ta
False,/if61bpqSXngkGoGNjMdHZt02wZS.jpg,"[28, 53, 9648]",1118224,Maharaja,ta,மகாராஜா,"A barber seeks vengeance after his home is burglarized, cryptically telling police his ""Lakshmi"" has been taken, leaving them uncertain if it's a person or object, jeer at his request until they learn what they're really looking for.",3.578,/s0m4TM1XRAftQStgKpw024RvkJo.jpg,2024-06-14,False,False,7.7,217,ta
False,/7cNE2qydew1c8fqnlhWjkE3DHc2.jpg,"[28, 18, 12, 10752]",927342,Amaran,ta,அமரன்,"A heroic true story of Major Mukund Varadarajan, an Indian Army officer who displayed extraordinary bravery during a counterterrorism mission in Kashmir’s Shopian district. The film captures his courage in protecting his nation and the devotion of his wife Indhu Rebecaa Varghese.",3.1587,/eCB06m1KUGilEOlIzb40nkQhVY0.jpg,2024-10-31,False,False,7.35,254,ta
False,/7IJE6cNsbXYE2HzZSUQBj0RtUfv.jpg,"[53, 28, 80]",456287,Mersal,ta,மெர்சல்,"A few individuals in the medical profession are murdered or kidnapped, and the cop investigating the case suspects a doctor and arrests him. But is he the one who is behind these crimes? And why are they being committed?",3.2338,/65Q1wpRPZ5E3UVUv2V5JBbJQCcj.jpg,2017-10-18,False,False,7.272,125,ta
False,/ownDZBS9ecoPbWjW5V5L8jknGF.jpg,"[28, 80, 53, 35, 12]",937020,Jailer,ta,ஜெயிலர்,"Muthuvel Pandian, a retired, stern yet compassionate jailer lives a peaceful life with his family, but trouble knocks his door when his cop son’s tryst with an antique mafia gang goes awry and forces Muthu to step back into a dark world he had voluntarily took a break from.",2.8122,/pTmMxAHqX4vsIDE6HPPxOR0Q6TN.jpg,2023-08-10,False,False,6.608,111,ta
False,/sg3ZE3N6fgBueQWQnxK5fP4XhCj.jpg,"[53, 28, 10749]",263471,I,ta,ஐ,A deformed hunchback kidnaps a bride and holds her hostage while his connection to her and his targets is revealed in a series of flashbacks that unfold as he starts seeking revenge.,2.225,/itDqpdxcI5urnL9KJGJiOusn5g9.jpg,2015-01-04,False,False,6.742,132,ta
False,/yzoyr6nuB3ChA38MSHjYKlMpU6W.jpg,"[28, 80, 53]",370076,Theri,ta,தெறி,"When an honest cop, Vijay Kumar's family is ruthlessly slaughtered by a politician and his aides, he decides to change his identity and commits his life to bring his daughter up in a serene atmosphere. But some freak events end up compromising his identity and what he does to save his daughter and avenge the death of his family unfurls as Theri.",2.3229,/gyw2ybu40F7xeoIDLtmz3ABa6fu.jpg,2016-04-14,False,False,6.8,108,ta
False,/fvsSPqeVq4yhp7oZTGXA99uDQ1v.jpg,"[28, 878, 12]",148284,Enthiran,ta,எந்திரன்,"Dr. Vaseegaran creates Chitti, a powerful robot in his own image, but it is rejected by the scientific body AIRD due to its lack of human behaviour and emotions. After a lightning strike triggers emotions in Chitti, he begins to develop human-like feelings. However, Chitti falls in love with Dr. Vaseegaran's fiancée, Sana, and turns against his creator, leading to dangerous consequences.",1.891,/hai6CSCLxULO1RThjDP3lWAqOtQ.jpg,2010-10-01,False,False,6.6,248,ta
False,/x1I63Mm5KU2DXjL4HdBy6JaGTms.jpg,"[28, 53, 80]",626392,Master,ta,மாஸ்டர்,"An alcoholic professor is sent to a juvenile school, where he clashes with a gangster, who uses the children of the school for criminal activities.",2.1765,/wjbOlovDadOdPKkSAMohLCjbIsc.jpg,2021-01-13,False,False,6.6,119,ta
False,/tZDdwUFL9OLhx2AhSMjKsg4abNb.jpg,"[18, 28]",595228,Soorarai Pottru,ta,சூரரைப் போற்று,"Nedumaaran Rajangam ""Maara"" sets out to make the common man fly and in the process takes on the world's most capital intensive industry and several enemies who stand in his way.",2.2915,/5uimlxPCgAei8JfQUDFEUQLoyyh.jpg,2020-11-12,False,False,7.806,121,ta
False,/40lmQ5vzKJhj5k7i0hvZuglneyj.jpg,"[80, 18, 9648, 36]",855400,Jai Bhim,ta,ஜெய் பீம்,"A pregnant woman from a primitive tribal community, searches desperately for her husband, who is missing from police custody. So as to find her husband and seek justice for them, as their voice, a High Court advocate rises in support. Will their battle for justice succeed?",1.7174,/ehybiOtBUtrMkmtB39zQEtq1Jie.jpg,2021-11-02,False,False,7.284,231,ta
False,/51ypVhVjplqXBycQiiumjXW98VT.jpg,"[28, 80, 18]",410331,Vada Chennai,ta,வடசென்னை,"Anbu, a young carrom player in North Chennai becomes inadvertently involved in an ongoing conflict between two local gangsters.",1.8301,/4Pa7SriYtq4BdoS2BAPm6w66vLi.jpg,2018-10-17,False,False,7.8,106,ta
False,/qzu94AvnZ1az30sTUuibx2bXpfs.jpg,[10749],441717,96,ta,96,"Ram is a photographer and nature lover who travels all around India capturing moments. On a chance visit to his hometown Tanjavur, he goes into his school and begins to walk down memory lane to 1994 when he was a student harboring feelings for his classmate Janu.",1.7009,/nrVloCa2hCFOztRF1DZU2jnWIiQ.jpg,2018-10-04,False,False,7.622,144,ta
False,/seTFDq1iKyJ6YHr7HePbC20DMsy.jpg,"[28, 53, 80]",587030,Kaithi,ta,கைதி,"Dilli, a convicted criminal, is out on parole to meet his daughter. However, a drug bust sets him off on a mission to save the life of police officers.",1.8649,/hOF9CgPsy9aLr5GJEBESC8MEXFy.jpg,2019-10-25,False,False,7.6,147,ta
False,/fMH9dtbohJegWDgOEM2ZJSfcrDi.jpg,"[53, 80, 9648]",412862,Ratsasan,ta,ராட்சசன்,"A serial killer is murdering school girls, and a newbie cop has to track him down before the victim count increases.",1.6269,/mruUFlrVKiL994y3vvQBT8R2Vnf.jpg,2018-10-05,False,False,7.396,188,ta
False,/5Ou4oQHf2sYdLMGfv3FtXHWO3vL.jpg,"[28, 878, 14]",373449,2.0,ta,2.0,"An ornithologist who commits suicide returns as fifth force to wreack vengeance on mankind for harming birds with mobile phone radiation. The only thing that is standing in his way is 2.0, the upgraded version of Chitti, the robot.",1.4442,/igWtprRqAQfJWoaUkjF0rm1nA66.jpg,2018-11-29,False,False,5.8,174,ta
False,/ed4iq5kHCDnrsvCaXDItZGEUV6f.jpg,"[28, 18, 53, 80]",19978,Anniyan,ta,அந்நியன்,"Unable to tolerate society's injustices and devastated by rejection from the woman he loves, a meek lawyer develops a split personality: one side a vengeful vigilante killer punishing evildoers, the other a dashing playboy capable of winning her heart. Complications arise when the three sides begin to collide.",1.3959,/fT9m4g5aWvwNVjHf0cUTqtTLJvh.jpg,2005-06-17,False,False,7.4,117,ta
False,/trBGubNu0WWBGQMLxMBOJe4DylV.jpg,"[35, 53, 18, 80]",432011,Super Deluxe,ta,சூப்பர் டீலக்ஸ்,"An unfaithful newly-wed wife, an estranged parent, a priest and an angry son suddenly find themselves in the most unexpected predicaments, each poised to experience their destiny, all on one fateful day.",1.174,/rTsYDdFWyw87CTk4YgJO6nYmVcJ.jpg,2019-03-29,False,False,7.713,134,ta
False,/vpVF5tPI5v7h9knuwnwpPSaRToW.jpg,"[28, 18]",24049,Sivaji: The Boss,ta,சிவாஜி,"A wealthy engineer arrives in India with the mission of serving the nation and investing in the country's welfare but is met with strong opposition from corrupt officials and politicians. After being faced with insurmountable hardships, he decides to take drastic measures.",1.2561,/yBvsYnhrrTs1ZgHQNQTSdVA6uo8.jpg,2007-06-08,False,False,7.092,142,ta
False,/eKSUHrwDyoL3pEmWj9tuKdp9lf2.jpg,"[28, 878, 53]",368006,24,ta,24,Scientist turned Entrepreneur Dr. Sethuraman tries to safeguard his newly invented time travel device from falling into the hands of his Evil Twin Brother Aathreya.,1.3661,/8d8TTADw3p75Zr4ypNWD66oqUXI.jpg,2016-05-05,False,False,7.201,132,ta
False,/3L3odEOqlL6SEpDfVh7MaNqyvC9.jpg,"[28, 53, 80, 12]",432139,Vikram Vedha,ta,விக்ரம் வேதா,A notorious gangster Vedha surrenders himself to encounter specialist Vikram whom he challenges every step of the way by narrating his life events in the form of riddles that needs to be solved in order to capture him.,1.2224,/ob9YxdzRu5lfKgz0PNrlL45dorf.jpg,2017-07-21,False,False,7.224,225,ta
False,/oxl1w7sICYDJfaD9PM06HfPUmOi.jpg,"[28, 18]",576928,Asuran,ta,அசுரன்,A family from the underprivileged class is on the run after the teenaged son kills a rich man from the upper caste. Can the pacifist father be able to save his hot-blooded son?,0.9835,/Elnp3XrAlMM30dil8rbL7D9XeP.jpg,2019-10-02,False,False,7.566,106,ta
False,/qpakrk2P4uyuxgxjTFqEE1S88zp.jpg,"[28, 53]",143010,Thuppakki,ta,துப்பாக்கி,"Captain Jagadish, an intelligence officer in the Indian Army, returns to Mumbai for a vacation but soon finds himself in a deadly mission. After witnessing a bus bombing, he uncovers a network of sleeper cells planning multiple attacks across the city. With no official backing, he embarks on a personal mission with his trusted comrades to eliminate the mastermind, ensuring the sleeper cells remain leaderless and trapped in silence, waiting for orders that will never come. Ready to sacrifice his own life, he sets out on his final mission—but does he succeed, and at what cost?",1.0973,/18Hvx5MDIVnoexyehnGmMQE1lod.jpg,2012-11-13,False,False,7.301,113,ta
False,/iOnnXN8XPMWrh7flteI1mCftYBZ.jpg,"[28, 18]",263475,Kaththi,ta,கத்தி,"Kathiresan aka Kaththi, a criminal, escapes from the Kolkata prison and comes to Chennai, where he comes across his doppelganger Jeevanandham, fighting for his life after being shot at by unknown men. Kathir decides to pass off as Jeeva and make away with a lump sum amount but once he realizes who Jeeva really is, Kathir turns a crusader.",0.8946,/y8hvai0Y96Fz1yqyvtAG0hnATuZ.jpg,2014-10-22,False,False,7.215,107,ta
False,/qSuSc03Kz90CtrIvaYBdYuyMpkd.jpg,[99],1041580,The Elephant Whisperers,ta,தி எலிபெண்ட் விசுபெரர்சு,"Bomman and Bellie, a couple in south India, devote their lives to caring for an orphaned baby elephant named Raghu, forging a family like no other.",0.741,/rRn0Uj2WXal7FkWWyKK0bleQlOy.jpg,2022-12-07,False,False,7.273,143,ta
False,/b0Prc4rfqYHwYCPfgQnAj0AUAnC.jpg,"[28, 10749, 53]",69636,Ghajini,ta,கஜினி,"After being hit by an iron rod, Sanjay Ramaswamy, a business tycoon, suffers from anterograde amnesia. He is unable to remember anything beyond fifteen minutes. Under such circumstances, he sets out on a quest to find the people who were responsible for his lover Kalpana's murder.",0.8824,/fWCiwGeABg5APrLGHV2IgxoP20N.jpg,2005-10-14,False,False,6.863,102,ta
False,/5xXY3oPMnomX7dRalNuwO4Ab57v.jpg,"[28, 53]",117319,Vishwaroopam,ta,விஸ்வரூபம்,"Vishwanathan, a Kathak dance teacher in New York, is happy in his marriage with Nirupama, a nuclear oncologist who married him to pursue higher studies in the USA. Deciding to cut ties with her husband, Nirupama hires a private detective to monitor his activities. To her utter shock, certain truths about her husband are subsequently revealed, setting off a chain of events that will change both of their lives irreversibly.",0.5676,/6j0ie6qImOH0ndS7uaZb4879PwC.jpg,2013-01-25,False,False,6.307,101,ta
False,/i0Y0wP8H6SRgjr6QmuwbtQbS24D.jpg,"[28, 12, 18]",579974,RRR,te,రౌద్రం రణం రుధిరం,A fictional history of two legendary revolutionaries' journey away from home before they began fighting for their country in the 1920s.,12.7669,/u0XUBNQWlOvrh0Gd97ARGpIkL0.jpg,2022-03-24,False,False,7.716,1599,te
False,/keC82cQ8q0ZHthrbvzWq04kGnbv.jpg,"[28, 18, 53, 80]",857598,Pushpa 2 - The Rule,te,పుష్పా 2 - The Rule,"As his smuggling empire grows, a brazen Pushpa longs for power and respect on his vengeful journey, while facing old rivals and new.",10.144,/bhxZj3y59cK7JtGdV285dhDRaMe.jpg,2024-12-04,False,False,6.29,143,te
